Unnamed: 0,method,year,month,day,site,zone,transect,classcode,count,size,depth,latitude,longitude,MPA_Name,mpa_type,site_status,time,sst
100554,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,INNER,1,MACPYRAD,1,54.0,4.9,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100555,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,INNER,1,MACPYRAD,1,57.0,4.9,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100556,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,INNER,1,PTECALAD,221,,4.9,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100557,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,INNER,1,PTECALADSUB,1777,,4.9,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100558,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,INNER,1,STEOSMAD,50,,4.9,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100559,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,INNER,2,MACPYRAD,1,4.0,6.4,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100560,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,INNER,2,MACPYRAD,1,5.0,6.4,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100561,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,INNER,2,PTECALAD,37,,6.1,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100562,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,INNER,2,PTECALADSUB,85,,6.2,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100563,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,INNER,2,STEOSMAD,136,,6.2,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100564,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,MID,1,MACPYRAD,1,2.0,9.5,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100565,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,MID,1,MACPYRAD,1,3.0,9.5,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100566,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,MID,1,PTECALAD,21,,9.7,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100567,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,MID,1,PTECALADSUB,161,,9.7,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100568,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,MID,1,STEOSMAD,65,,9.7,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100569,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,MID,2,PTECALAD,33,,9.1,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100570,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,MID,2,PTECALADSUB,87,,9.1,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100571,SBTL_SWATH_PISCO,2024,7,1,ARROYO_QUEMADO_W,MID,2,STEOSMAD,19,,9.1,34.46835,-120.125183,Naples SMCA,SMCA,reference,2024-07-01,15.154999999999973
100572,SBTL_SWATH_PISCO,2024,7,1,NAPLES_CEN,OUTER,1,LAMFAR,271,,16.7,34.42185,-119.9515,Naples SMCA,SMCA,mpa,2024-07-01,15.934000000000026
100573,SBTL_SWATH_PISCO,2024,7,1,NAPLES_CEN,OUTER,1,PTECALAD,6,,16.6,34.42185,-119.9515,Naples SMCA,SMCA,mpa,2024-07-01,15.934000000000026
100574,SBTL_SWATH_PISCO,2024,7,1,NAPLES_CEN,OUTER,1,PTECALADSUB,39,,16.7,34.42185,-119.9515,Naples SMCA,SMCA,mpa,2024-07-01,15.934000000000026
100575,SBTL_SWATH_PISCO,2024,7,1,NAPLES_CEN,OUTER,2,LAMFAR,132,,16.6,34.42185,-119.9515,Naples SMCA,SMCA,mpa,2024-07-01,15.934000000000026
100576,SBTL_SWATH_PISCO,2024,7,1,NAPLES_CEN,OUTER,2,PTECALADSUB,19,,16.6,34.42185,-119.9515,Naples SMCA,SMCA,mpa,2024-07-01,15.934000000000026
100577,SBTL_SWATH_PISCO,2024,7,1,NAPLES_CEN,OUTER,2,STEOSMAD,4,,16.6,34.42185,-119.9515,Naples SMCA,SMCA,mpa,2024-07-01,15.934000000000026
100578,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,1,EISARBAD,11,,6.8,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100579,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,1,EISARBADSUB,33,,6.7,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100580,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,1,LAMFAR,229,,6.7,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100581,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,1,MACPYRAD,1,1.0,6.4,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100582,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,1,MACPYRAD,2,8.0,6.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100583,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,1,MACPYRAD,1,9.0,7.0,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100584,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,1,MACPYRAD,1,12.0,6.4,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100585,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,1,MACPYRAD,1,14.0,6.7,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100586,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,1,MACPYRAD,1,16.0,6.7,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100587,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,1,MACPYRAD,1,18.0,6.7,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100588,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,1,MACPYRAD,1,19.0,6.7,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100589,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,1,PTECALAD,1,,6.7,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100590,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,1,PTECALADSUB,1,,6.7,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100591,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,EISARBADSUB,14,,7.0,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100592,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,LAMFAR,32,,7.0,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100593,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,MACPYRAD,2,1.0,7.0,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100594,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,MACPYRAD,2,2.0,7.0,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100595,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,MACPYRAD,4,3.0,6.9,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100596,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,MACPYRAD,3,4.0,7.1,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100597,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,MACPYRAD,3,5.0,6.9,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100598,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,MACPYRAD,5,7.0,7.0,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100599,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,MACPYRAD,3,8.0,6.9,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100600,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,MACPYRAD,1,10.0,7.0,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100601,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,MACPYRAD,1,11.0,6.7,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100602,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,MACPYRAD,2,12.0,7.3,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100603,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,MACPYRAD,1,13.0,6.7,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100604,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,MACPYRAD,1,14.0,7.3,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100605,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,MACPYRAD,1,17.0,6.7,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100606,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,MACPYRAD,1,18.0,6.7,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100607,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,MACPYRAD,1,21.0,7.0,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100608,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,INNER,2,PTECALADSUB,1,,6.7,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100609,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,1,EISARBAD,1,,11.3,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100610,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,1,EISARBADSUB,9,,11.5,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100611,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,1,LAMFAR,183,,11.5,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100612,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,1,MACPYRAD,1,2.0,11.3,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100613,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,1,MACPYRAD,1,3.0,11.3,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100614,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,1,MACPYRAD,2,7.0,11.4,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100615,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,1,MACPYRAD,2,9.0,11.4,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100616,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,1,MACPYRAD,2,10.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100617,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,1,MACPYRAD,1,12.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100618,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,1,MACPYRAD,2,13.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100619,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,1,MACPYRAD,1,15.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100620,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,1,MACPYRAD,5,16.0,11.4,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100621,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,1,MACPYRAD,3,18.0,11.5,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100622,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,1,MACPYRAD,1,24.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100623,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,1,MACPYRAD,1,28.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100624,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,EISARBADSUB,2,,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100625,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,LAMFAR,96,,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100626,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,MACPYRAD,2,2.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100627,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,MACPYRAD,3,5.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100628,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,MACPYRAD,1,6.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100629,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,MACPYRAD,1,8.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100630,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,MACPYRAD,1,9.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100631,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,MACPYRAD,2,11.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100632,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,MACPYRAD,1,12.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100633,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,MACPYRAD,3,13.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100634,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,MACPYRAD,2,15.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100635,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,MACPYRAD,1,16.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100636,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,MACPYRAD,1,17.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100637,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,MACPYRAD,1,18.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100638,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,MACPYRAD,1,20.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100639,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,MACPYRAD,1,24.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100640,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,MACPYRAD,1,25.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100641,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,MACPYRAD,1,57.0,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100642,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_EAST_ISLE_CEN,OUTER,2,STEOSMAD,8,,11.6,34.017667,-119.363683,Anacapa Island SMR,SMR,mpa,2024-07-02,18.194000000000017
100643,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,1,EISARBADSUB,2,,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100644,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,1,LAMFAR,53,,9.6,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100645,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,1,MACPYRAD,18,1.0,9.6,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100646,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,1,MACPYRAD,20,2.0,9.6,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100647,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,1,MACPYRAD,1,3.0,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100648,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,1,MACPYRAD,4,4.0,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100649,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,1,MACPYRAD,4,5.0,9.6,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100650,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,1,MACPYRAD,2,6.0,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100651,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,1,MACPYRAD,3,7.0,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100652,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,1,MACPYRAD,1,8.0,9.1,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100653,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,1,MACPYRAD,1,10.0,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100654,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,1,MACPYRAD,1,21.0,9.1,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100655,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,1,MACPYRAD,1,22.0,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100656,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,1,MACPYRAD,1,30.0,9.1,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100657,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,2,EISARBADSUB,3,,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100658,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,2,LAMFAR,202,,9.7,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100659,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,2,MACPYRAD,4,1.0,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100660,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,2,MACPYRAD,1,2.0,9.5,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100661,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,2,MACPYRAD,1,6.0,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100662,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,2,MACPYRAD,1,9.0,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100663,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,2,MACPYRAD,1,11.0,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100664,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,2,MACPYRAD,3,14.0,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100665,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,2,MACPYRAD,1,15.0,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100666,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,2,MACPYRAD,1,16.0,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100667,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,2,MACPYRAD,1,17.0,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100668,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,2,MACPYRAD,1,23.0,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100669,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,2,MACPYRAD,1,30.0,9.5,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100670,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,2,MACPYRAD,1,37.0,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100671,SBTL_SWATH_PISCO,2024,7,2,ANACAPA_WEST_ISLE_E,OUTER,2,UNDPIN,2,,9.8,34.016083,-119.421833,Anacapa Island SMCA,SMCA,mpa,2024-07-02,18.067999999999984
100672,SBTL_SWATH_PISCO,2024,7,3,SCI_FORNEY_W,INNER,1,EISARBAD,162,,4.7,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-07-03,16.19999999999999
100673,SBTL_SWATH_PISCO,2024,7,3,SCI_FORNEY_W,INNER,1,EISARBADSUB,286,,4.7,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-07-03,16.19999999999999
100674,SBTL_SWATH_PISCO,2024,7,3,SCI_FORNEY_W,INNER,1,LAMFAR,1,,4.9,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-07-03,16.19999999999999
100675,SBTL_SWATH_PISCO,2024,7,3,SCI_FORNEY_W,INNER,1,MACPYRAD,1,2.0,4.9,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-07-03,16.19999999999999
100676,SBTL_SWATH_PISCO,2024,7,3,SCI_FORNEY_W,INNER,1,MACPYRAD,1,3.0,4.9,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-07-03,16.19999999999999
100677,SBTL_SWATH_PISCO,2024,7,3,SCI_FORNEY_W,INNER,1,MACPYRAD,1,5.0,4.9,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-07-03,16.19999999999999
100678,SBTL_SWATH_PISCO,2024,7,3,SCI_FORNEY_W,INNER,1,MACPYRAD,1,7.0,4.9,34.053883,-119.9182,Gull Island SMR,SMR,reference,2024-07-03,16.19999999999999
