"campus","method","survey_year","site","latitude","longitude","MPA_Name","mpa_type","site_status"
"UCSC","SBTL_UPC_PISCO",2007,"DOLAN_UC",36.109202,-121.633561,"Big Creek SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"PLASKETT_DC",35.912913,-121.480079,"Piedras Blancas SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"PLASKETT_UC",35.915871,-121.478733,"Piedras Blancas SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"FULLERS",36.208106,-121.752165,"Point Sur SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"SOUTH_WRECK_DC",36.223864,-121.787408,"Point Sur SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"SOUTH_WRECK_UC",36.225295,-121.790545,"Point Sur SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"TORRE_CANYON",36.184218,-121.707798,"Point Sur SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"PALO_COLORADO",36.397717,-121.911431,"Point Lobos SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"WESTON_DC",36.510347,-121.945786,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"WESTON_UC",36.512613,-121.948765,"Point Lobos SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"ASILOMAR_DC",36.632245,-121.946677,"Asilomar SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"ASILOMAR_UC",36.636512,-121.945589,"Asilomar SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"BIRD_ROCK",36.59343,-121.97135,"Asilomar SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"CHINA_ROCK",36.598436,-121.972419,"Asilomar SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"HOPKINS_UC",36.621649,-121.900789,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"LOVERS_UC",36.62422,-121.909082,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"PT_JOE",36.605094,-121.971465,"Asilomar SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"HOPKINS_DC",36.623586,-121.904196,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"LOVERS_DC",36.625774,-121.910735,"Lovers Point - Julia Platt SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"SPANISH_BAY_DC",36.616662,-121.954606,"Asilomar SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"SPANISH_BAY_UC",36.618809,-121.953836,"Asilomar SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"CYPRESS_PT_DC",36.579645,-121.982468,"Carmel Bay SMCA","SMCA","reference"
"UCSC","SBTL_UPC_PISCO",2007,"CYPRESS_PT_UC",36.585774,-121.980331,"Asilomar SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"SIREN",36.630733,-121.91859,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"NORTH_SAN_SIMEON",35.635042,-121.211614,"Piedras Blancas SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"SAN_SIMEON_BAY",35.62405,-121.164699,"Cambria SMCA","SMCA","reference"
"UCSC","SBTL_UPC_PISCO",2007,"PICO_CREEK_DC",35.605322,-121.150695,"Cambria SMCA","SMCA","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"PICO_CREEK_UC",35.612518,-121.15569,"Cambria SMCA","SMCA","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"CAMBRIA_DC",35.567893,-121.124319,"Cambria SMCA","SMCA","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"CAMBRIA_UC",35.570495,-121.127145,"Cambria SMCA","SMCA","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"CAYUCOS_DC",35.434393,-120.947256,"White Rock SMCA","SMCA","reference"
"UCSC","SBTL_UPC_PISCO",2007,"CAYUCOS_UC",35.43415,-120.950473,"White Rock SMCA","SMCA","reference"
"UCSC","SBTL_UPC_PISCO",2007,"PINNACLES_IN",36.559476,-121.966113,"Carmel Pinnacles SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"PINNACLES_OUT",36.557936,-121.967737,"Carmel Pinnacles SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"CANNERY_DC",36.614953,-121.896037,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"CANNERY_UC",36.612639,-121.894574,"Lovers Point - Julia Platt SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"SAN_SIMEON_DC",35.631667,-121.190248,"Cambria SMCA","SMCA","reference"
"UCSC","SBTL_UPC_PISCO",2007,"SAN_SIMEON_UC",35.630567,-121.19494,"Cambria SMCA","SMCA","reference"
"UCSC","SBTL_UPC_PISCO",2007,"PARANOIDS",35.537171,-121.100215,"White Rock SMCA","SMCA","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"RADAR",35.512221,-121.073443,"White Rock SMCA","SMCA","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"SANDHILL_DC",36.97293,-122.149429,"Natural Bridges SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"SANDHILL_UC",36.974306,-122.152109,"Natural Bridges SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"TERRACE_DC",36.944871,-122.064289,"Natural Bridges SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"TERRACE_UC",36.944908,-122.066281,"Natural Bridges SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"WHITE_ROCK_DC",35.525649,-121.084627,"White Rock SMCA","SMCA","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"WHITE_ROCK_UC",35.5271,-121.089899,"White Rock SMCA","SMCA","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"SABER_JETS",36.948018,-122.034035,"Natural Bridges SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"STOCKTON",36.946228,-122.05001,"Natural Bridges SMR","SMR","reference"
"UCSC","SBTL_UPC_PISCO",2007,"SPROUTS",36.946942,-122.073159,"Natural Bridges SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"THREE_MILE",36.957757,-122.120067,"Natural Bridges SMR","SMR","mpa"
"UCSC","SBTL_UPC_PISCO",2007,"LONE_TREE",36.566418,-121.970688,"Carmel Bay SMCA","SMCA","reference"
