,date,site,zone,transect,classcode,count,latitude,longitude,MPA_Name,mpa_type,site_status
1776,2024-10-21,SCI_SAN_PEDRO_POINT_W,MID,2,EISARBADSUB,8,34.04225,-119.5316,Scorpion SMR,SMR,reference
1777,2024-10-21,SCI_SAN_PEDRO_POINT_W,MID,2,LAMFAR,5,34.04225,-119.5316,Scorpion SMR,SMR,reference
1778,2024-10-21,SCI_SAN_PEDRO_POINT_W,MID,2,MACPYRAD,40,34.04225,-119.5316,Scorpion SMR,SMR,reference
1779,2024-10-21,SCI_SAN_PEDRO_POINT_W,OUTER,1,EISARBADSUB,2,34.04225,-119.5316,Scorpion SMR,SMR,reference
1780,2024-10-21,SCI_SAN_PEDRO_POINT_W,OUTER,2,EISARBADSUB,12,34.04225,-119.5316,Scorpion SMR,SMR,reference
1781,2024-10-21,SCI_SAN_PEDRO_POINT_W,OUTER,2,MACPYRAD,42,34.04225,-119.5316,Scorpion SMR,SMR,reference
1785,2024-10-22,SCI_POTATO_PASTURE_W,INNER,1,EISARBAD,68,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1786,2024-10-22,SCI_POTATO_PASTURE_W,INNER,1,EISARBAD,68,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1787,2024-10-22,SCI_POTATO_PASTURE_W,INNER,1,EISARBADSUB,274,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1788,2024-10-22,SCI_POTATO_PASTURE_W,INNER,1,EISARBADSUB,274,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1789,2024-10-22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,66,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1790,2024-10-22,SCI_POTATO_PASTURE_W,INNER,1,MACPYRAD,66,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1791,2024-10-22,SCI_POTATO_PASTURE_W,INNER,2,EISARBAD,8,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1792,2024-10-22,SCI_POTATO_PASTURE_W,INNER,2,EISARBAD,8,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1793,2024-10-22,SCI_POTATO_PASTURE_W,INNER,2,EISARBADSUB,246,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1794,2024-10-22,SCI_POTATO_PASTURE_W,INNER,2,EISARBADSUB,246,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1795,2024-10-22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,92,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1796,2024-10-22,SCI_POTATO_PASTURE_W,INNER,2,MACPYRAD,92,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1797,2024-10-22,SCI_POTATO_PASTURE_W,MID,1,EISARBAD,14,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1798,2024-10-22,SCI_POTATO_PASTURE_W,MID,1,EISARBAD,14,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1799,2024-10-22,SCI_POTATO_PASTURE_W,MID,1,EISARBADSUB,92,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1800,2024-10-22,SCI_POTATO_PASTURE_W,MID,1,EISARBADSUB,92,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1801,2024-10-22,SCI_POTATO_PASTURE_W,MID,1,MACPYRAD,112,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1802,2024-10-22,SCI_POTATO_PASTURE_W,MID,1,MACPYRAD,112,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1803,2024-10-22,SCI_POTATO_PASTURE_W,MID,2,EISARBAD,40,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1804,2024-10-22,SCI_POTATO_PASTURE_W,MID,2,EISARBAD,40,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1805,2024-10-22,SCI_POTATO_PASTURE_W,MID,2,EISARBADSUB,88,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1806,2024-10-22,SCI_POTATO_PASTURE_W,MID,2,EISARBADSUB,88,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1807,2024-10-22,SCI_POTATO_PASTURE_W,MID,2,LAMFAR,10,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1808,2024-10-22,SCI_POTATO_PASTURE_W,MID,2,LAMFAR,10,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1809,2024-10-22,SCI_POTATO_PASTURE_W,MID,2,MACPYRAD,182,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1810,2024-10-22,SCI_POTATO_PASTURE_W,MID,2,MACPYRAD,182,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1811,2024-10-22,SCI_POTATO_PASTURE_W,OUTER,1,EISARBAD,4,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1812,2024-10-22,SCI_POTATO_PASTURE_W,OUTER,1,EISARBAD,4,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1813,2024-10-22,SCI_POTATO_PASTURE_W,OUTER,1,EISARBADSUB,36,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1814,2024-10-22,SCI_POTATO_PASTURE_W,OUTER,1,EISARBADSUB,36,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1815,2024-10-22,SCI_POTATO_PASTURE_W,OUTER,1,LAMFAR,4,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1816,2024-10-22,SCI_POTATO_PASTURE_W,OUTER,1,LAMFAR,4,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1817,2024-10-22,SCI_POTATO_PASTURE_W,OUTER,1,MACPYRAD,140,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1818,2024-10-22,SCI_POTATO_PASTURE_W,OUTER,1,MACPYRAD,140,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1819,2024-10-22,SCI_POTATO_PASTURE_W,OUTER,2,EISARBAD,8,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1820,2024-10-22,SCI_POTATO_PASTURE_W,OUTER,2,EISARBAD,8,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1821,2024-10-22,SCI_POTATO_PASTURE_W,OUTER,2,EISARBADSUB,46,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1822,2024-10-22,SCI_POTATO_PASTURE_W,OUTER,2,EISARBADSUB,46,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1823,2024-10-22,SCI_POTATO_PASTURE_W,OUTER,2,MACPYRAD,106,34.05223333,-119.5825333,Scorpion SMR,SMR,mpa
1824,2024-10-22,SCI_POTATO_PASTURE_W,OUTER,2,MACPYRAD,106,34.052167,-119.582117,Scorpion SMR,SMR,mpa
1860,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,1,LAMFAR,14,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1861,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,1,LAMFAR,14,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1862,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,1,MACPYRAD,42,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1863,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,1,MACPYRAD,42,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1864,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,1,STEOSMAD,12,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1865,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,1,STEOSMAD,12,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1866,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,2,EISARBADSUB,6,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1867,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,2,EISARBADSUB,6,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1868,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,2,LAMFAR,18,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1869,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,2,LAMFAR,18,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1870,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,2,MACPYRAD,52,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1871,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,2,MACPYRAD,52,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1872,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,2,STEOSMAD,22,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1873,2024-11-01,SCI_SCORPION_ANCHORAGE,INNER,2,STEOSMAD,22,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1874,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,1,LAMFAR,44,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1875,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,1,LAMFAR,44,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1876,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,1,MACPYRAD,104,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1877,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,1,MACPYRAD,104,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1878,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,1,STEOSMAD,12,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1879,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,1,STEOSMAD,12,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1880,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,2,EISARBADSUB,2,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1881,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,2,EISARBADSUB,2,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1882,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,2,LAMFAR,38,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1883,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,2,LAMFAR,38,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1884,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,2,MACPYRAD,146,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1885,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,2,MACPYRAD,146,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1886,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,2,STEOSMAD,12,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1887,2024-11-01,SCI_SCORPION_ANCHORAGE,MID,2,STEOSMAD,12,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1888,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,1,EISARBADSUB,14,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1889,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,1,EISARBADSUB,14,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1890,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,1,LAMFAR,88,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1891,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,1,LAMFAR,88,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1892,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,1,MACPYRAD,134,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1893,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,1,MACPYRAD,134,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1894,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,1,STEOSMAD,16,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1895,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,1,STEOSMAD,16,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1896,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,2,LAMFAR,44,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1897,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,2,LAMFAR,44,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1898,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,2,MACPYRAD,82,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1899,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,2,MACPYRAD,82,34.047983,-119.5514,Scorpion SMR,SMR,mpa
1900,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,2,STEOSMAD,4,34.04798333,-119.5514,Scorpion SMR,SMR,mpa
1901,2024-11-01,SCI_SCORPION_ANCHORAGE,OUTER,2,STEOSMAD,4,34.047983,-119.5514,Scorpion SMR,SMR,mpa
